CustomerID,Recency,Frequency,Monetary,Recency_R,Frequency_F,Monetary_M
15565.0,2011-10-20 14:33:00,2,173.15999999999997,3,2,1
15567.0,2011-11-21 10:48:00,1,186.01000000000002,4,2,1
15568.0,2011-12-07 11:27:00,3,758.2899999999998,5,3,3
15569.0,2011-08-28 10:15:00,5,1375.7100000000003,2,4,4
15570.0,2011-12-02 14:47:00,9,3100.879999999999,5,5,5
15571.0,2011-11-28 10:02:00,4,650.43,5,4,3
15572.0,2011-12-05 10:09:00,7,2552.86,5,5,5
15573.0,2011-11-08 11:38:00,2,607.45,3,2,3
15574.0,2011-06-15 12:01:00,1,112.10000000000001,1,2,1
15576.0,2011-11-02 12:03:00,1,940.6700000000002,3,2,4
15577.0,2011-07-11 17:03:00,3,258.8799999999998,2,3,2
15578.0,2011-06-30 13:03:00,1,127.1,2,2,1
15579.0,2011-10-02 12:45:00,2,348.5999999999999,2,2,2
15581.0,2011-08-11 09:38:00,9,3354.0099999999998,2,5,5
15582.0,2011-11-15 09:55:00,3,682.9100000000001,4,3,3
15584.0,2011-11-16 10:55:00,4,725.1099999999999,4,4,3
15585.0,2011-06-16 08:38:00,1,455.30000000000007,1,2,3
15587.0,2011-10-20 13:37:00,3,568.8000000000001,3,3,3
15589.0,2011-03-29 09:54:00,3,478.53,1,3,3
15592.0,2011-10-24 08:59:00,1,388.58,3,2,2
15593.0,2011-09-30 11:46:00,1,199.8,2,2,1
15594.0,2011-11-24 08:53:00,5,1771.78,4,4,4
15596.0,2011-08-31 10:55:00,4,1004.2699999999999,2,4,4
15597.0,2011-11-04 13:26:00,1,324.57,3,2,2
15598.0,2011-10-17 16:04:00,1,240.68,3,2,2
15599.0,2011-11-13 11:44:00,2,761.74,4,2,3
15601.0,2011-11-28 15:15:00,12,5540.11,5,5,5
15602.0,2011-12-01 14:14:00,7,1145.3200000000004,5,5,4
15603.0,2011-09-22 10:04:00,1,48.480000000000004,2,2,1
15604.0,2011-10-18 14:47:00,1,216.39000000000001,3,2,1
15605.0,2011-11-03 14:17:00,4,1003.38,3,4,4
15606.0,2011-10-09 15:47:00,9,2920.1600000000003,3,5,5
15607.0,2011-01-07 12:44:00,1,104.76,1,2,1
15608.0,2011-11-11 13:20:00,4,1093.68,4,4,4
15609.0,2011-06-08 13:00:00,1,298.48,1,2,2
15610.0,2011-10-19 10:36:00,1,112.46,3,2,1
15611.0,2011-11-30 12:36:00,13,1591.4500000000003,5,5,4
15612.0,2011-11-03 14:52:00,2,195.15,3,2,1
15615.0,2011-11-29 14:42:00,20,9318.55,5,5,5
15618.0,2011-11-07 08:34:00,4,776.8510000000002,3,4,3
15619.0,2011-11-29 08:14:00,1,336.40000000000003,5,2,2
15620.0,2011-10-14 12:41:00,2,1128.6899999999998,3,2,4
15621.0,2011-12-05 14:01:00,4,1293.0300000000002,5,4,4
15622.0,2011-10-27 16:44:00,9,3709.5600000000018,3,5,5
15623.0,2011-07-21 17:26:00,1,301.03,2,2,2
15624.0,2011-08-15 11:38:00,4,588.1300000000001,2,4,3
15625.0,2011-08-28 10:21:00,4,1534.26,2,4,4
15626.0,2011-09-26 10:03:00,2,675.8000000000001,2,2,3
15628.0,2011-12-05 10:24:00,8,2551.0600000000004,5,5,5
15630.0,2011-10-25 15:36:00,2,1186.35,3,2,4
15632.0,2011-11-24 09:51:00,8,3285.310000000001,4,5,5
15634.0,2011-11-22 16:28:00,1,243.55,4,2,2
15636.0,2011-09-11 11:17:00,2,724.76,2,2,3
15637.0,2011-10-18 08:28:00,1,223.36,3,2,1
15639.0,2011-07-28 14:30:00,1,425.31999999999994,2,2,2
15640.0,2011-12-05 14:35:00,12,9748.969999999988,5,5,5
15641.0,2011-08-26 14:04:00,3,1578.8300000000002,2,3,4
15643.0,2011-06-01 07:38:00,3,664.0000000000002,1,3,3
15644.0,2011-06-26 14:54:00,4,812.9999999999998,1,4,3
15645.0,2011-11-21 11:55:00,1,612.0099999999998,4,2,3
15646.0,2011-07-05 09:53:00,2,257.84,2,2,2
15648.0,2011-05-19 15:53:00,2,657.3499999999999,1,2,3
15649.0,2011-01-07 13:34:00,1,306.0,1,2,2
15651.0,2011-11-03 08:41:00,3,646.3000000000001,3,3,3
15652.0,2011-09-09 14:22:00,1,337.74,2,2,2
15653.0,2011-09-08 10:49:00,2,877.4399999999999,2,2,4
15654.0,2011-11-30 13:08:00,2,922.5300000000002,5,2,4
15655.0,2011-04-10 15:25:00,1,560.67,1,2,3
15656.0,2011-10-25 14:56:00,4,748.5000000000001,3,4,3
15657.0,2011-11-17 12:19:00,1,30.0,4,2,1
15658.0,2011-06-02 15:22:00,4,717.9000000000001,1,4,3
15659.0,2011-10-27 09:23:00,1,306.45000000000005,3,2,2
15660.0,2011-11-14 16:58:00,8,1391.56,4,5,4
15661.0,2011-01-26 13:56:00,2,309.8,1,2,2
15663.0,2011-08-25 15:50:00,1,138.14000000000001,2,2,1
15664.0,2011-10-20 10:57:00,1,386.43,3,2,2
15665.0,2011-06-24 14:57:00,2,2242.0100000000007,1,2,5
15667.0,2011-10-31 10:56:00,1,301.32000000000005,3,2,2
15668.0,2011-05-06 10:39:00,1,76.32000000000001,1,2,1
15669.0,2011-10-30 16:03:00,4,684.34,3,4,3
15670.0,2011-02-16 10:50:00,1,173.05,1,2,1
15671.0,2011-11-21 12:43:00,7,2657.1300000000006,4,5,5
15673.0,2011-09-12 16:12:00,4,2881.0200000000013,2,4,5
15674.0,2011-09-27 15:17:00,5,2446.6,2,4,5
15675.0,2011-09-19 13:48:00,3,323.69,2,3,2
15676.0,2011-11-21 12:40:00,3,3435.7599999999998,4,3,5
15677.0,2011-10-21 15:36:00,1,657.23,3,2,3
15678.0,2011-10-18 09:25:00,1,352.70000000000005,3,2,2
15679.0,2011-11-15 16:19:00,4,781.2799999999999,4,4,3
15680.0,2011-11-30 13:46:00,2,854.79,5,2,3
15681.0,2011-11-14 16:30:00,5,1426.1599999999999,4,4,4
15683.0,2011-08-14 12:56:00,1,193.75,2,2,1
15687.0,2011-12-01 08:33:00,9,2993.099999999999,5,5,5
15689.0,2011-08-12 09:37:00,1,150.6,2,2,1
15690.0,2011-12-05 15:59:00,2,239.76000000000002,5,2,2
15691.0,2011-04-01 15:13:00,1,136.8,1,2,1
15692.0,2011-11-11 14:12:00,1,191.04000000000002,4,2,1
15694.0,2011-12-09 09:44:00,11,5632.07,5,5,5
15695.0,2011-03-18 08:32:00,2,409.9800000000001,1,2,2
15696.0,2011-11-06 14:02:00,8,2736.4600000000005,3,5,5
15699.0,2011-11-22 08:26:00,1,309.6499999999999,4,2,2
15700.0,2011-06-20 16:53:00,2,696.6799999999996,1,2,3
15701.0,2011-12-07 14:39:00,4,1542.14,5,4,4
15703.0,2011-03-20 10:51:00,1,211.5,1,2,1
15704.0,2011-07-22 13:35:00,4,2293.6199999999994,2,4,5
15705.0,2011-05-22 15:37:00,1,143.10000000000002,1,2,1
15706.0,2011-10-07 10:09:00,4,1060.56,3,4,4
15707.0,2011-11-04 14:35:00,4,945.5799999999999,3,4,4
15708.0,2011-10-30 10:54:00,6,3013.559999999998,3,5,5
15709.0,2011-03-01 10:38:00,1,133.25,1,2,1
15712.0,2011-11-30 14:09:00,5,1072.3600000000001,5,4,4
15713.0,2011-07-19 13:34:00,1,185.55,2,2,1
15714.0,2011-11-28 11:26:00,2,330.8799999999998,5,2,2
15716.0,2011-07-17 11:59:00,3,571.71,2,3,3
15717.0,2011-04-19 13:21:00,1,150.3,1,2,1
15719.0,2011-11-07 12:29:00,13,5045.609999999998,3,5,5
15720.0,2011-11-15 14:48:00,1,598.7300000000001,4,2,3
15721.0,2011-11-28 12:14:00,1,507.0799999999998,5,2,3
15722.0,2011-11-04 11:43:00,5,2222.56,3,4,5
15724.0,2011-05-22 14:40:00,2,218.25,1,2,1
15725.0,2011-11-24 14:51:00,1,415.2500000000001,4,2,2
15727.0,2011-11-23 12:36:00,6,3642.110000000004,4,5,5
15729.0,2011-05-11 12:36:00,1,85.0,1,2,1
15730.0,2011-10-05 12:31:00,3,1120.8800000000003,3,3,4
15732.0,2011-05-11 14:24:00,1,156.01999999999998,1,2,1
15733.0,2011-03-02 09:05:00,1,162.3,1,2,1
15734.0,2011-08-17 10:50:00,2,1339.45,2,2,4
15737.0,2011-11-25 11:21:00,8,1205.12,4,5,4
15738.0,2011-11-21 08:26:00,15,4482.769999999995,4,5,5
15739.0,2011-10-04 13:42:00,1,449.12000000000006,3,2,2
15740.0,2011-10-21 14:29:00,1,154.88000000000002,3,2,1
15743.0,2011-11-23 17:19:00,4,784.4600000000004,4,4,3
15744.0,2011-09-23 09:52:00,1,34.8,2,2,1
15745.0,2011-11-20 13:45:00,4,1094.59,4,4,4
15746.0,2011-07-28 15:21:00,1,196.87999999999997,2,2,1
15747.0,2011-11-27 12:26:00,3,974.0399999999995,4,3,4
15748.0,2011-10-30 12:51:00,1,149.30999999999995,3,2,1
15749.0,2011-04-18 13:20:00,3,44534.3,1,3,5
15750.0,2011-12-07 12:34:00,6,2124.96,5,5,5
15752.0,2011-10-31 11:37:00,6,2377.7300000000027,3,5,5
15753.0,2011-02-08 12:41:00,1,79.2,1,2,1
15754.0,2011-10-19 14:40:00,3,458.57,3,3,3
15755.0,2011-11-29 14:57:00,6,2364.2500000000023,5,5,5
15756.0,2011-10-09 13:30:00,4,532.9599999999995,3,4,3
15757.0,2011-10-05 12:14:00,2,714.4200000000001,3,2,3
15758.0,2011-11-15 10:48:00,1,205.25,4,2,1
15759.0,2011-05-05 15:13:00,2,155.8,1,2,1
15762.0,2011-10-05 16:15:00,2,583.75,3,2,3
15763.0,2011-11-08 09:44:00,2,1086.9200000000003,3,2,4
15764.0,2011-09-12 17:58:00,6,3279.9700000000003,2,5,5
15766.0,2011-10-06 17:03:00,1,315.05999999999995,3,2,2
15768.0,2011-08-16 10:48:00,3,621.83,2,3,3
15769.0,2011-12-02 13:52:00,25,56160.920000000006,5,5,5
15773.0,2011-12-04 12:48:00,1,635.6800000000001,5,2,3
15774.0,2011-10-02 12:04:00,1,270.8,2,2,2
15775.0,2011-04-08 12:56:00,1,104.9,1,2,1
15776.0,2011-07-29 13:46:00,1,241.62000000000003,2,2,2
15777.0,2011-04-12 16:43:00,3,681.5600000000001,1,3,3
15780.0,2011-06-09 12:01:00,2,298.13,1,2,2
15781.0,2011-11-14 14:57:00,3,345.4600000000001,4,3,2
15782.0,2011-11-30 10:49:00,3,2614.7400000000007,5,3,5
15783.0,2011-11-29 09:50:00,1,246.3,5,2,2
15785.0,2011-11-07 11:33:00,5,2328.9700000000003,3,4,5
15786.0,2011-10-24 14:13:00,3,4932.2000000000035,3,3,5
15787.0,2011-11-13 14:55:00,3,948.0500000000001,4,3,4
15790.0,2011-11-29 14:53:00,1,220.84999999999997,5,2,1
15791.0,2011-10-27 10:14:00,2,1612.6900000000003,3,2,4
15793.0,2011-11-25 09:31:00,3,965.6099999999999,4,3,4
15795.0,2011-07-13 10:43:00,1,610.0100000000001,2,2,3
15796.0,2011-12-08 19:55:00,8,2711.5599999999995,5,5,5
15797.0,2011-08-18 17:04:00,4,2207.4,2,4,5
15799.0,2011-09-25 12:46:00,3,884.1400000000002,2,3,4
15800.0,2011-08-24 14:23:00,2,699.0800000000002,2,2,3
15801.0,2011-10-24 13:52:00,3,1063.9499999999998,3,3,4
15802.0,2011-07-20 11:38:00,1,451.42,2,2,2
15803.0,2011-10-19 14:56:00,1,415.82,3,2,2
15804.0,2011-12-09 12:31:00,13,4206.389999999997,5,5,5
15805.0,2011-11-16 16:32:00,16,5157.679999999997,4,5,5
15806.0,2011-10-24 14:35:00,3,784.5799999999999,3,3,3
15807.0,2011-10-20 14:10:00,3,903.9000000000001,3,3,4
15808.0,2011-02-06 14:33:00,2,1485.1200000000003,1,2,4
15809.0,2011-11-03 16:40:00,5,515.7699999999999,3,4,3
15810.0,2011-09-22 09:38:00,4,1391.9799999999998,2,4,4
15811.0,2011-11-17 15:31:00,4,1779.82,4,4,4
15812.0,2011-08-24 14:19:00,5,1801.14,2,4,4
15813.0,2011-05-16 08:13:00,2,1303.9099999999999,1,2,4
15814.0,2011-11-23 08:17:00,4,1945.3300000000004,4,4,5
15815.0,2011-10-07 12:42:00,5,2100.6000000000004,3,4,5
15819.0,2011-10-21 14:50:00,4,1905.45,3,4,5
15820.0,2011-01-24 12:00:00,1,206.98000000000002,1,2,1
15821.0,2011-10-26 15:48:00,2,570.96,3,2,3
15822.0,2011-12-06 14:50:00,1,445.27000000000004,5,2,2
15825.0,2011-06-20 13:27:00,1,532.94,1,2,3
15826.0,2011-10-14 16:05:00,3,1654.31,3,3,4
15827.0,2011-09-27 15:35:00,12,1645.1600000000005,2,5,4
15829.0,2011-09-01 16:45:00,2,636.14,2,2,3
15830.0,2011-11-02 10:40:00,1,576.0,3,2,3
15831.0,2011-10-12 13:14:00,3,801.7599999999999,3,3,3
15832.0,2011-03-30 15:29:00,1,836.7899999999998,1,2,3
15834.0,2011-09-30 14:41:00,4,2233.749999999999,2,4,5
15835.0,2011-10-26 15:47:00,4,954.0899999999996,3,4,4
15836.0,2011-10-20 17:13:00,1,137.37,3,2,1
15837.0,2011-10-06 09:01:00,1,391.97999999999996,3,2,2
15838.0,2011-11-28 14:00:00,18,32685.579999999998,5,5,5
15839.0,2011-11-06 13:54:00,3,1048.4900000000002,3,3,4
15840.0,2011-10-12 09:08:00,2,355.56,3,2,2
15841.0,2011-09-28 12:15:00,4,1224.0600000000004,2,4,4
15843.0,2011-02-09 10:19:00,1,118.95,1,2,1
15844.0,2011-10-24 15:19:00,1,130.74,3,2,1
15845.0,2011-11-22 09:42:00,8,3711.7699999999995,4,5,5
15847.0,2011-11-01 14:41:00,2,389.27,3,2,2
15850.0,2011-11-20 14:14:00,2,238.85000000000002,4,2,2
15852.0,2011-06-06 11:22:00,2,160.71,1,2,1
15853.0,2011-10-19 10:38:00,1,110.80000000000001,3,2,1
15854.0,2011-12-05 13:39:00,11,2744.549999999998,5,5,5
15855.0,2011-07-26 10:20:00,5,712.2399999999997,2,4,3
15856.0,2011-12-05 17:09:00,24,13106.259999999991,5,5,5
15857.0,2011-11-21 12:18:00,1,297.0,4,2,2
15858.0,2011-11-24 12:48:00,4,1054.920000000001,4,4,4
15860.0,2011-10-30 11:25:00,7,874.5499999999995,3,5,4
15861.0,2011-11-27 15:59:00,8,3165.360000000001,5,5,5
15862.0,2011-12-01 13:28:00,3,478.64999999999986,5,3,3
15863.0,2011-11-14 12:49:00,2,68.84,4,2,1
15864.0,2011-11-17 13:32:00,6,1936.3200000000002,4,5,5
15865.0,2011-10-30 12:43:00,3,895.1300000000002,3,3,4
15866.0,2011-08-30 14:09:00,1,230.52999999999994,2,2,1
15867.0,2011-12-04 13:32:00,12,3255.4199999999983,5,5,5
15869.0,2011-03-07 17:23:00,2,149.64,1,2,1
15870.0,2011-11-07 10:58:00,1,354.0899999999999,3,2,2
15872.0,2011-11-25 11:55:00,2,360.9299999999999,4,2,2
15874.0,2011-10-07 12:31:00,7,4405.879999999999,3,5,5
15877.0,2011-12-08 11:53:00,2,493.28,5,2,3
15881.0,2011-01-31 16:59:00,3,346.14,1,3,2
15882.0,2011-05-25 11:35:00,2,145.04,1,2,1
15883.0,2011-12-07 17:05:00,2,396.47999999999996,5,2,2
15885.0,2011-09-08 10:43:00,3,379.34999999999997,2,3,2
15886.0,2011-10-10 14:25:00,1,181.09,3,2,1
15888.0,2011-09-20 12:30:00,1,168.31,2,2,1
15889.0,2011-07-06 11:10:00,1,148.95000000000002,2,2,1
15891.0,2011-04-27 12:35:00,1,524.52,1,2,3
15894.0,2011-03-31 13:50:00,1,106.81,1,2,1
15895.0,2011-07-13 10:27:00,1,179.17,2,2,1
15897.0,2011-05-29 13:50:00,2,222.05,1,2,1
15898.0,2011-12-08 15:23:00,3,867.1899999999998,5,3,3
15900.0,2011-11-16 12:19:00,1,351.1099999999999,4,2,2
15901.0,2011-11-23 12:43:00,3,363.8799999999999,4,3,2
15903.0,2011-11-30 08:08:00,7,5126.76,5,5,5
15904.0,2011-12-01 14:50:00,1,164.67999999999998,5,2,1
15906.0,2011-11-20 12:24:00,7,1567.6900000000014,4,5,4
15907.0,2011-12-06 12:21:00,3,967.4499999999998,5,3,4
15909.0,2011-06-19 10:38:00,1,191.93999999999997,1,2,1
15910.0,2011-12-09 10:51:00,8,1232.1799999999996,5,5,4
15912.0,2011-06-14 14:29:00,2,264.62,1,2,2
15916.0,2011-11-23 13:46:00,6,1295.6400000000003,4,5,4
15917.0,2011-04-06 10:40:00,1,123.10000000000001,1,2,1
15918.0,2011-06-02 11:42:00,2,334.23,1,2,2
15919.0,2011-11-20 11:28:00,1,369.1699999999999,4,2,2
15920.0,2011-07-08 15:31:00,4,167.49999999999997,2,4,1
15921.0,2011-06-20 11:03:00,1,336.03000000000003,1,2,2
15925.0,2011-05-29 15:35:00,1,207.15,1,2,1
15930.0,2011-10-03 14:52:00,1,426.63000000000017,2,2,2
15932.0,2011-12-05 17:13:00,8,2495.870000000001,5,5,5
15933.0,2011-11-18 13:14:00,3,1107.4600000000003,4,3,4
15935.0,2011-04-14 13:27:00,2,416.8600000000001,1,2,2
15937.0,2011-10-06 15:48:00,1,145.35,3,2,1
15938.0,2011-08-19 12:56:00,5,404.58,2,4,2
15939.0,2011-09-11 11:30:00,15,6115.009999999999,2,5,5
15940.0,2011-02-01 16:18:00,1,35.8,1,2,1
15942.0,2011-07-29 09:01:00,1,337.43999999999994,2,2,2
15944.0,2011-03-08 10:33:00,1,325.1,1,2,2
15947.0,2011-09-18 10:46:00,1,1708.2400000000002,2,2,4
15948.0,2011-12-01 15:32:00,2,955.2400000000001,5,2,4
15949.0,2011-11-23 09:09:00,2,364.7199999999999,4,2,2
15950.0,2011-11-08 11:09:00,3,1336.6899999999994,3,3,4
15951.0,2011-12-01 08:34:00,2,708.2200000000001,5,2,3
15952.0,2011-11-06 11:18:00,4,806.5699999999998,3,4,3
15953.0,2011-11-24 15:32:00,7,1449.54,4,5,4
15955.0,2011-11-15 14:15:00,13,3843.880000000001,4,5,5
15957.0,2011-11-08 12:14:00,1,428.88999999999993,3,2,2
15958.0,2011-09-26 13:41:00,1,104.35,2,2,1
15963.0,2011-11-20 11:33:00,2,470.7600000000001,4,2,3
15965.0,2011-11-22 16:44:00,3,689.4499999999999,4,3,3
15967.0,2011-11-16 15:41:00,2,418.8299999999999,4,2,2
15969.0,2011-12-07 11:06:00,3,666.0999999999999,5,3,3
15970.0,2011-02-09 12:08:00,1,314.1,1,2,2
15971.0,2011-11-22 12:50:00,12,4199.85,4,5,5
15974.0,2011-10-31 13:13:00,7,3442.15,3,5,5
15975.0,2011-09-16 13:33:00,1,371.01,2,2,2
15976.0,2011-06-27 13:00:00,2,430.93999999999977,1,2,2
15977.0,2011-11-22 13:29:00,2,1054.7299999999996,4,2,4
15978.0,2011-09-23 15:21:00,1,1098.7800000000002,2,2,4
15980.0,2011-09-12 09:41:00,3,2398.8599999999997,2,3,5
15981.0,2011-11-15 08:00:00,8,3408.4799999999987,4,5,5
15983.0,2011-11-17 17:34:00,1,326.75000000000006,4,2,2
15984.0,2011-12-07 12:16:00,9,2714.9700000000007,5,5,5
15985.0,2011-08-08 16:31:00,2,1142.42,2,2,4
15986.0,2011-11-09 15:17:00,1,168.12,4,2,1
15987.0,2011-11-27 15:38:00,6,1337.8000000000004,5,5,4
15988.0,2011-11-20 13:23:00,1,158.03000000000003,4,2,1
15990.0,2011-10-26 15:58:00,2,792.11,3,2,3
15992.0,2011-12-06 11:00:00,1,41.989999999999995,5,2,1
15993.0,2011-12-01 10:45:00,7,2797.5699999999983,5,5,5
15994.0,2011-10-16 12:28:00,1,427.07000000000005,3,2,2
15996.0,2011-09-12 15:14:00,5,797.43,2,4,3
15998.0,2011-11-03 12:45:00,4,2226.5799999999995,3,4,5
16000.0,2011-12-07 12:17:00,3,12393.7,5,3,5
16003.0,2011-11-10 09:57:00,4,1554.37,4,4,4
16005.0,2011-11-27 13:47:00,4,615.389999999999,4,4,3
16006.0,2011-05-12 13:12:00,1,101.39999999999999,1,2,1
16007.0,2011-10-23 11:05:00,4,1701.939999999998,3,4,4
16008.0,2011-11-16 10:32:00,3,478.7800000000001,4,3,3
16009.0,2011-11-17 16:51:00,4,992.7099999999999,4,4,4
16010.0,2011-04-08 10:14:00,2,297.4,1,2,2
16011.0,2011-12-01 16:31:00,14,2956.610000000001,5,5,5
16012.0,2011-11-04 13:25:00,3,1415.2899999999997,3,3,4
16013.0,2011-12-06 10:36:00,42,34157.59999999999,5,5,5
16014.0,2011-11-02 12:04:00,3,662.3799999999999,3,3,3
16015.0,2011-12-06 10:58:00,3,705.3899999999996,5,3,3
16016.0,2011-12-06 14:35:00,7,1126.4900000000002,5,5,4
16017.0,2011-10-23 12:56:00,1,211.87999999999994,3,2,1
16018.0,2011-10-31 14:13:00,2,408.90000000000003,3,2,2
16019.0,2011-10-24 11:51:00,8,3567.139999999999,3,5,5
16020.0,2011-11-23 11:18:00,3,851.0100000000001,4,3,3
16022.0,2011-03-24 13:16:00,1,628.2800000000001,1,2,3
16023.0,2011-10-24 16:34:00,3,719.81,3,3,3
16024.0,2011-11-27 13:26:00,1,251.23999999999992,4,2,2
16025.0,2011-11-10 11:45:00,1,439.66,4,2,2
16026.0,2011-10-27 13:53:00,1,236.09000000000006,3,2,2
16027.0,2011-09-09 10:47:00,6,934.62,2,5,4
16029.0,2011-11-01 10:27:00,57,67912.31999999996,3,5,5
16030.0,2011-02-03 11:28:00,1,331.24000000000007,1,2,2
16031.0,2011-09-08 13:07:00,2,548.9399999999999,2,2,3
16033.0,2011-12-04 12:44:00,18,8506.709999999985,5,5,5
16034.0,2011-05-27 16:17:00,3,437.69999999999993,1,3,2
16036.0,2011-09-13 14:53:00,2,758.9199999999994,2,2,3
16037.0,2011-03-15 09:13:00,2,554.56,1,2,3
16038.0,2011-12-02 12:40:00,3,471.7799999999999,5,3,3
16040.0,2011-10-05 13:47:00,3,1313.5500000000006,3,3,4
16041.0,2011-11-09 12:25:00,3,3166.4,4,3,5
16042.0,2011-11-17 17:50:00,5,1197.2700000000002,4,4,4
16043.0,2011-11-02 12:50:00,4,773.9900000000004,3,4,3
16045.0,2011-08-12 12:41:00,4,1340.7000000000003,2,4,4
16049.0,2011-10-30 13:19:00,3,1111.7899999999993,3,3,4
16050.0,2011-06-19 11:44:00,1,137.9,1,2,1
16052.0,2011-10-16 15:13:00,1,362.06000000000006,3,2,2
16053.0,2011-11-07 11:21:00,2,1511.9499999999996,3,2,4
16054.0,2011-07-17 13:08:00,1,783.8999999999999,2,2,3
16055.0,2011-05-03 09:26:00,1,134.8,1,2,1
16056.0,2011-10-25 15:19:00,1,664.85,3,2,3
16057.0,2011-11-23 15:23:00,7,2263.12,4,5,5
16059.0,2011-10-05 09:56:00,5,1341.6100000000004,3,4,4
16062.0,2011-11-30 12:15:00,3,906.0600000000003,5,3,4
16063.0,2011-03-24 14:56:00,1,335.32000000000005,1,2,2
16066.0,2011-11-23 11:54:00,5,1521.8700000000001,4,4,4
16070.0,2011-11-17 15:50:00,2,852.15,4,2,3
16071.0,2011-10-26 11:14:00,1,326.24000000000007,3,2,2
16072.0,2011-02-24 14:32:00,1,584.3199999999999,1,2,3
16073.0,2011-02-15 15:41:00,1,122.39999999999999,1,2,1
16076.0,2011-12-06 14:59:00,10,2234.729999999999,5,5,5
16078.0,2011-03-01 09:47:00,1,79.2,1,2,1
16079.0,2011-11-23 12:48:00,3,1352.0000000000002,4,3,4
16080.0,2011-09-19 10:42:00,2,217.16000000000003,2,2,1
16081.0,2011-10-14 13:06:00,4,2649.3,3,4,5
16083.0,2011-08-31 10:47:00,1,979.6400000000001,2,2,4
16084.0,2011-02-13 16:05:00,1,436.17999999999995,1,2,2
16085.0,2011-11-16 13:24:00,5,981.5099999999999,4,4,4
16086.0,2011-10-11 13:09:00,4,944.1299999999999,3,4,4
16091.0,2011-07-08 08:45:00,2,315.06000000000006,2,2,2
16092.0,2011-08-17 10:46:00,3,817.86,2,3,3
16093.0,2011-08-25 11:09:00,1,17.0,2,2,1
16094.0,2011-11-28 12:45:00,4,1078.2299999999998,5,4,4
16096.0,2011-03-20 13:38:00,1,320.62,1,2,2
16097.0,2011-04-13 13:47:00,1,185.05,1,2,1
16098.0,2011-09-13 09:59:00,6,1575.0300000000002,2,5,4
16099.0,2011-10-20 13:13:00,3,731.8999999999999,3,3,3
16101.0,2011-09-30 10:18:00,1,1290.7,2,2,4
16102.0,2011-10-28 13:19:00,3,1842.1400000000003,3,3,4
16103.0,2011-12-02 14:16:00,6,1429.6399999999999,5,5,4
16104.0,2011-10-09 10:23:00,1,302.36,3,2,2
16105.0,2011-04-05 10:13:00,1,336.96,1,2,2
16106.0,2011-10-05 10:37:00,1,108.38,3,2,1
16107.0,2011-11-22 09:40:00,7,3204.16,4,5,5
16108.0,2011-09-16 11:48:00,1,842.5,2,2,3
16109.0,2011-05-05 09:17:00,2,611.88,1,2,3
16110.0,2011-10-25 14:35:00,3,1337.4800000000016,3,3,4
16112.0,2011-07-19 14:28:00,4,195.74,2,4,1
16113.0,2011-06-09 16:16:00,1,161.38000000000002,1,2,1
16114.0,2011-06-22 10:13:00,1,135.75000000000003,1,2,1
16115.0,2011-11-30 11:32:00,8,1667.9700000000018,5,5,4
16116.0,2011-05-12 12:01:00,1,612.7800000000001,1,2,3
16117.0,2011-06-03 11:42:00,1,232.21,1,2,1
16119.0,2011-12-01 15:11:00,2,423.36,5,2,2
16120.0,2011-10-11 14:22:00,4,1309.14,3,4,4
16121.0,2011-10-13 12:59:00,2,867.1099999999998,3,2,3
16122.0,2011-09-27 15:34:00,3,578.7,2,3,3
16123.0,2011-10-19 09:18:00,1,307.78,3,2,2
16124.0,2011-01-26 14:45:00,1,249.0,1,2,2
16126.0,2011-11-10 16:03:00,4,6287.770000000002,4,4,5
16127.0,2011-10-31 13:58:00,1,656.2500000000001,3,2,3
16128.0,2011-11-22 11:14:00,5,1880.22,4,4,5
16131.0,2011-10-19 11:53:00,6,3506.5400000000013,3,5,5
16133.0,2011-12-06 11:24:00,33,14589.039999999997,5,5,5
16134.0,2011-11-18 10:05:00,1,334.55999999999995,4,2,2
16135.0,2011-03-22 12:30:00,1,517.5499999999998,1,2,3
16136.0,2011-10-11 09:10:00,3,709.3800000000002,3,3,3
16139.0,2011-11-21 08:37:00,3,635.41,4,3,3
16140.0,2011-10-05 12:15:00,1,601.04,3,2,3
16141.0,2011-09-12 13:11:00,1,620.4,2,2,3
16142.0,2011-04-04 10:16:00,1,535.3400000000001,1,2,3
16143.0,2011-12-06 14:13:00,4,1613.59,5,4,4
16144.0,2011-04-07 10:09:00,1,175.2,1,2,1
16145.0,2011-12-01 10:33:00,10,3496.7099999999964,5,5,5
16146.0,2011-07-05 14:20:00,3,734.1299999999999,2,3,3
16147.0,2011-07-29 09:57:00,1,375.0,2,2,2
16148.0,2011-02-16 14:01:00,1,76.32000000000001,1,2,1
16149.0,2011-12-05 11:29:00,2,280.52000000000004,5,2,2
16150.0,2011-10-28 12:39:00,4,1659.6,3,4,4
16152.0,2011-03-16 09:47:00,1,1829.04,1,2,4
16153.0,2011-10-21 10:50:00,4,1609.22,3,4,4
16156.0,2011-12-01 12:42:00,9,3122.0400000000013,5,5,5
16157.0,2011-11-24 11:41:00,3,656.6899999999999,4,3,3
16159.0,2011-03-03 12:27:00,1,348.2000000000001,1,2,2
16160.0,2011-10-05 14:19:00,2,1025.4400000000005,3,2,4
16161.0,2011-12-08 12:10:00,16,4999.260000000001,5,5,5
16162.0,2011-04-01 15:03:00,1,37.4,1,2,1
16163.0,2011-04-21 15:15:00,1,415.00000000000006,1,2,2
